2021-04-02 20:26:56.417400,2021-04-02 20:27:15.901967,0:00:19.484567,0:00:19.484567
2021-04-02 20:27:34.730277,2021-04-03 01:25:24.160492,4:57:49.430215,4:58:08.914782
2021-04-07 17:58:58.184888,2021-04-07 18:15:54.664999,0:16:56.480111,5:15:05.394893
2021-04-07 18:49:14.811201,2021-04-07 20:57:14.970827,2:08:00.159626,7:23:05.554519
2021-04-09 20:33:56.056743,2021-04-09 20:47:52.337515,0:13:56.280772,7:37:01.835291
2021-04-09 20:47:53.415688,2021-04-09 20:57:11.049878,0:09:17.634190,7:46:19.469481
2021-04-10 18:42:10.234062,2021-04-10 18:43:28.969480,0:01:18.735418,7:47:38.204899
2021-04-10 18:47:15.034962,2021-04-10 19:13:57.349197,0:26:42.314235,8:14:20.519134
2021-04-10 19:13:59.427346,2021-04-10 19:37:17.723137,0:23:18.295791,8:37:38.814925
2021-04-10 19:37:20.160663,2021-04-10 20:06:52.786986,0:29:32.626323,9:07:11.441248
2021-04-11 14:31:17.670830,2021-04-11 15:44:44.036131,1:13:26.365301,10:20:37.806549
2021-04-11 21:08:50.372487,2021-04-11 21:15:50.550390,0:07:00.177903,10:27:37.984452
2021-04-11 21:16:42.785475,2021-04-11 21:18:14.349220,0:01:31.563745,10:29:09.548197
2021-04-22 18:38:09.117044,2021-04-22 19:37:47.913918,0:59:38.796874,11:28:48.345071
2021-04-22 20:20:44.648295,2021-04-22 23:01:02.632668,2:40:17.984373,14:09:06.329444
2021-04-23 11:10:40.790637,2021-04-23 13:25:25.118762,2:14:44.328125,16:23:50.657569
2021-04-23 22:10:43.446887,2021-04-23 22:12:21.009387,0:01:37.562500,16:25:28.220069
2021-04-24 20:03:47.135326,2021-04-24 23:05:15.494700,3:01:28.359374,19:26:56.579443
2021-04-25 10:26:26.960141,2021-04-25 10:26:41.757017,0:00:14.796876,19:27:11.376319
2021-04-25 19:44:49.335369,2021-04-25 20:46:11.913497,1:01:22.578128,20:28:33.954447
2021-04-25 20:46:19.210369,2021-04-25 20:56:58.491619,0:10:39.281250,20:39:13.235697
2021-04-25 20:57:01.241619,2021-04-25 21:18:16.147869,0:21:14.906250,21:00:28.141947
2021-04-27 16:03:45.889361,2021-04-27 16:44:59.467487,0:41:13.578126,21:41:41.720073
2021-04-27 16:45:02.733114,2021-04-27 18:36:08.623736,1:51:05.890622,23:32:47.610695
2021-04-28 19:09:26.208399,2021-04-28 19:36:58.567775,0:27:32.359376,"1 day, 0:00:19.970071"
2021-04-28 20:27:05.489649,2021-04-28 21:03:47.114649,0:36:41.625000,"1 day, 0:37:01.595071"
2021-04-28 21:03:52.395900,2021-04-28 22:08:49.661524,1:04:57.265624,"1 day, 1:41:58.860695"
2021-04-29 13:35:54.702531,2021-04-29 13:39:26.061907,0:03:31.359376,"1 day, 1:45:30.220071"
2021-04-29 13:39:30.483780,2021-04-29 14:28:15.311905,0:48:44.828125,"1 day, 2:34:15.048196"
2021-04-29 16:54:23.640030,2021-04-29 18:09:50.874406,1:15:27.234376,"1 day, 3:49:42.282572"
2021-04-29 20:11:21.171281,2021-04-29 20:22:33.983781,0:11:12.812500,"1 day, 4:00:55.095072"
2021-05-01 14:34:50.166810,2021-05-01 14:35:27.323060,0:00:37.156250,"1 day, 4:01:32.251322"
2021-05-04 20:23:42.363609,2021-05-04 20:24:28.097985,0:00:45.734376,"1 day, 4:02:17.985698"
2021-05-05 21:09:45.633123,2021-05-05 21:34:27.289373,0:24:41.656250,"1 day, 4:26:59.641948"
2021-05-05 21:45:22.133123,2021-05-05 22:03:04.179998,0:17:42.046875,"1 day, 4:44:41.688823"
2021-05-05 22:03:13.086249,2021-05-05 22:31:00.961248,0:27:47.874999,"1 day, 5:12:29.563822"
2021-05-06 20:32:18.010268,2021-05-06 22:04:31.197767,1:32:13.187499,"1 day, 6:44:42.751321"
2021-05-07 14:54:02.590930,2021-05-07 14:59:34.544055,0:05:31.953125,"1 day, 6:50:14.704446"
2021-05-07 20:53:41.497180,2021-05-07 22:02:44.762808,1:09:03.265628,"1 day, 7:59:17.970074"
2021-05-08 20:45:49.351099,2021-05-08 20:50:44.241725,0:04:54.890626,"1 day, 8:04:12.860700"
2021-05-08 20:58:17.351097,2021-05-08 22:12:11.397972,1:13:54.046875,"1 day, 9:18:06.907575"
2021-05-09 20:21:03.084849,2021-05-09 20:45:19.459849,0:24:16.375000,"1 day, 9:42:23.282575"
2021-05-09 21:41:37.366099,2021-05-10 03:54:04.854118,6:12:27.488019,"1 day, 15:54:50.770594"
2021-05-11 13:46:36.796676,2021-05-11 14:19:24.437301,0:32:47.640625,"1 day, 16:27:38.411219"
2021-05-18 20:21:37.349620,2021-05-18 20:37:24.412116,0:15:47.062496,"1 day, 16:43:25.473715"
2021-05-18 20:38:05.115241,2021-05-18 21:17:43.412115,0:39:38.296874,"1 day, 17:23:03.770589"
2021-05-26 18:55:05.067725,2021-05-26 19:21:18.645851,0:26:13.578126,"1 day, 17:49:17.348715"
2021-05-29 16:34:34.529796,2021-05-29 16:42:17.967297,0:07:43.437501,"1 day, 17:57:00.786216"
2021-06-01 23:01:20.292790,2021-06-01 23:37:30.933415,0:36:10.640625,"1 day, 18:33:11.426841"
2021-06-09 22:45:43.853006,2021-06-09 22:48:40.399880,0:02:56.546874,"1 day, 18:36:07.973715"
2021-06-11 22:48:38.194662,2021-06-11 23:07:22.319662,0:18:44.125000,"1 day, 18:54:52.098715"
2021-06-17 21:34:58.418833,2021-06-17 22:34:10.575086,0:59:12.156253,"1 day, 19:54:04.254968"
