2021-03-14 15:41:43.226018,2021-03-14 16:19:30.947288,0:37:47.721270,0:37:47.721270
2021-03-14 16:19:36.532950,2021-03-14 17:05:59.735882,0:46:23.202932,1:24:10.924202
2021-03-14 17:06:09.820546,2021-03-14 17:06:38.651230,0:00:28.830684,1:24:39.754886
2021-03-14 19:42:58.255003,2021-03-14 19:45:30.323177,0:02:32.068174,1:27:11.823060
2021-03-14 21:11:14.985606,2021-03-15 01:10:51.722308,3:59:36.736702,5:26:48.559762
2021-03-15 20:56:33.615741,2021-03-16 00:53:55.871672,3:57:22.255931,9:24:10.815693
2021-03-16 16:06:54.229347,2021-03-16 17:50:16.958754,1:43:22.729407,11:07:33.545100
2021-03-16 19:08:11.772252,2021-03-16 19:45:08.425684,0:36:56.653432,11:44:30.198532
2021-03-16 19:45:24.797060,2021-03-16 19:46:15.559710,0:00:50.762650,11:45:20.961182
2021-03-16 20:35:00.482839,2021-03-17 01:12:29.789661,4:37:29.306822,16:22:50.268004
2021-03-17 16:45:43.585452,2021-03-17 16:57:35.677369,0:11:52.091917,16:34:42.359921
2021-03-17 23:27:54.134344,2021-03-17 23:27:56.978092,0:00:02.843748,16:34:45.203669
2021-03-18 14:38:56.315035,2021-03-18 14:55:22.986910,0:16:26.671875,16:51:11.875544
2021-03-18 23:28:23.950961,2021-03-19 00:37:38.716585,1:09:14.765624,18:00:26.641168
2021-03-19 21:01:11.922167,2021-03-19 21:01:13.422167,0:00:01.500000,18:00:28.141168
2021-03-19 21:01:37.219042,2021-03-19 22:44:22.015917,1:42:44.796875,19:43:12.938043
2021-03-20 00:54:29.203417,2021-03-20 00:55:15.281544,0:00:46.078127,19:43:59.016170
2021-03-21 23:17:29.014715,2021-03-22 01:10:15.202215,1:52:46.187500,21:36:45.203670
2021-03-22 01:10:47.717840,2021-03-22 02:45:42.245628,1:34:54.527788,23:11:39.731458
2021-03-22 20:48:19.326203,2021-03-22 20:56:16.763704,0:07:57.437501,23:19:37.168959
2021-03-22 20:57:51.451203,2021-03-22 20:58:58.076208,0:01:06.625005,23:20:43.793964
2021-03-22 20:59:02.373078,2021-03-22 22:07:15.232454,1:08:12.859376,"1 day, 0:28:56.653340"
2021-03-22 22:07:23.294953,2021-03-23 00:00:49.886007,1:53:26.591054,"1 day, 2:22:23.244394"
2021-03-23 22:04:19.670087,2021-03-24 01:31:10.279457,3:26:50.609370,"1 day, 5:49:13.853764"
2021-03-29 00:22:46.691961,2021-03-29 00:30:44.191959,0:07:57.499998,"1 day, 5:57:11.353762"
2021-03-29 00:32:18.582584,2021-03-29 00:36:29.020083,0:04:10.437499,"1 day, 6:01:21.791261"
2021-04-01 22:43:36.033191,2021-04-01 23:37:49.419274,0:54:13.386083,"1 day, 6:55:35.177344"
2021-04-01 23:38:07.935244,2021-04-02 01:09:03.476026,1:30:55.540782,"1 day, 8:26:30.718126"
2021-04-02 01:09:11.523003,2021-04-02 02:18:50.238284,1:09:38.715281,"1 day, 9:36:09.433407"
2021-04-02 21:26:53.666590,2021-04-03 01:25:53.068078,3:58:59.401488,"1 day, 13:35:08.834895"
2021-04-03 13:28:36.847427,2021-04-03 14:11:45.956642,0:43:09.109215,"1 day, 14:18:17.944110"
2021-04-03 15:33:02.361837,2021-04-03 15:34:20.690629,0:01:18.328792,"1 day, 14:19:36.272902"
2021-04-06 20:53:56.398131,2021-04-06 20:56:36.574539,0:02:40.176408,"1 day, 14:22:16.449310"
2021-04-07 16:48:53.998471,2021-04-07 17:54:39.103239,1:05:45.104768,"1 day, 15:28:01.554078"
2021-04-07 17:55:09.119277,2021-04-07 20:57:16.283333,3:02:07.164056,"1 day, 18:30:08.718134"
2021-04-07 21:38:39.299721,2021-04-07 21:42:30.535622,0:03:51.235901,"1 day, 18:33:59.954035"
2021-04-07 22:21:46.809900,2021-04-08 00:59:24.364755,2:37:37.554855,"1 day, 21:11:37.508890"
2021-04-08 00:59:28.661752,2021-04-08 01:18:52.110688,0:19:23.448936,"1 day, 21:31:00.957826"
2021-04-09 20:36:53.085486,2021-04-09 20:47:58.931561,0:11:05.846075,"1 day, 21:42:06.803901"
2021-04-09 20:48:01.166037,2021-04-09 21:14:47.909408,0:26:46.743371,"1 day, 22:08:53.547272"
2021-04-09 21:15:24.832927,2021-04-09 23:28:17.630302,2:12:52.797375,"2 days, 0:21:46.344647"
2021-04-10 12:26:01.417389,2021-04-10 13:36:18.805382,1:10:17.387993,"2 days, 1:32:03.732640"
2021-04-10 18:16:52.745281,2021-04-10 19:04:13.608751,0:47:20.863470,"2 days, 2:19:24.596110"
2021-04-10 19:06:09.656833,2021-04-11 03:01:42.832223,7:55:33.175390,"2 days, 10:14:57.771500"
2021-04-11 14:20:25.086832,2021-04-11 17:20:56.104188,3:00:31.017356,"2 days, 13:15:28.788856"
2021-04-11 22:53:08.653243,2021-04-11 22:56:32.686656,0:03:24.033413,"2 days, 13:18:52.822269"
2021-04-12 20:46:13.543611,2021-04-12 21:06:14.602560,0:20:01.058949,"2 days, 13:38:53.881218"
2021-04-13 21:35:13.534691,2021-04-13 21:35:19.909751,0:00:06.375060,"2 days, 13:39:00.256278"
2021-04-13 21:35:19.925376,2021-04-13 22:21:23.213420,0:46:03.288044,"2 days, 14:25:03.544322"
2021-04-14 11:06:48.710182,2021-04-14 11:06:58.710462,0:00:10.000280,"2 days, 14:25:13.544602"
2021-04-14 11:07:06.179425,2021-04-14 11:07:39.992884,0:00:33.813459,"2 days, 14:25:47.358061"
2021-04-14 11:07:06.179425,2021-04-14 11:08:24.962903,0:01:18.783478,"2 days, 14:26:32.328080"
2021-04-14 11:07:06.179425,2021-04-14 11:08:27.244220,0:01:21.064795,"2 days, 14:26:34.609397"
2021-04-14 11:07:06.179425,2021-04-14 11:08:29.150523,0:01:22.971098,"2 days, 14:26:36.515700"
2021-04-14 11:07:06.179425,2021-04-14 11:08:30.806818,0:01:24.627393,"2 days, 14:26:38.171995"
2021-04-14 11:07:06.179425,2021-04-14 11:08:32.509994,0:01:26.330569,"2 days, 14:26:39.875171"
2021-04-14 11:07:06.179425,2021-04-14 11:08:34.072538,0:01:27.893113,"2 days, 14:26:41.437715"
2021-04-14 11:07:06.179425,2021-04-14 11:08:35.916338,0:01:29.736913,"2 days, 14:26:43.281515"
